,Country_Name,Region,Indicator_Name,Year,High income: OECD,High income: nonOECD,Low income,Lower middle income,Upper middle income
2991,Trinidad and Tobago,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2008,,10.36958027,,,
2992,Trinidad and Tobago,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2009,,15.1072197,,,
2993,Trinidad and Tobago,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,
2994,Trinidad and Tobago,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2011,,,,,
2995,Trinidad and Tobago,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,
2996,Trinidad and Tobago,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,
2997,Trinidad and Tobago,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,
2998,Trinidad and Tobago,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
2999,Trinidad and Tobago,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
3000,Tunisia,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,0
3001,Tunisia,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
3002,Tunisia,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,14.17549992
3003,Tunisia,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,13.9602499
3004,Tunisia,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,14.43939972
3005,Tunisia,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,13.99162006
3006,Tunisia,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,18.37174034
3007,Tunisia,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,19.15468025
3008,Tunisia,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,18.72686005
3009,Tunisia,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
3010,Tunisia,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
3011,Tunisia,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,17.28919983
3012,Tunisia,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,
3013,Tunisia,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,
3014,Tunisia,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2011,,,,,
3015,Tunisia,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,
3016,Tunisia,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,
3017,Tunisia,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,
3018,Tunisia,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
3019,Tunisia,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
3020,Turkey,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
3021,Turkey,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
3022,Turkey,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
3023,Turkey,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
3024,Turkey,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
3025,Turkey,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,
3026,Turkey,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,
3027,Turkey,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,
3028,Turkey,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,
3029,Turkey,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
3030,Turkey,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
3031,Turkey,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,
3032,Turkey,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,
3033,Turkey,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,
3034,Turkey,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2011,,,,,
3035,Turkey,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,10.24438953
3036,Turkey,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,13.33911991
3037,Turkey,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,
3038,Turkey,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
3039,Turkey,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
3040,Uganda,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
3041,Uganda,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
3042,Uganda,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
3043,Uganda,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
3044,Uganda,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
3045,Uganda,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,
3046,Uganda,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,
3047,Uganda,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2004,,,10.4116497,,
3048,Uganda,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,
3049,Uganda,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
3050,Uganda,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
3051,Uganda,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,
3052,Uganda,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,
3053,Uganda,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2010,,,4.325950146,,
3054,Uganda,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2011,,,7.0697999,,
3055,Uganda,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2012,,,6.003220081,,
3056,Uganda,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2013,,,5.287730217,,
3057,Uganda,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2014,,,5.665740013,,
3058,Uganda,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
3059,Uganda,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
3060,Ukraine,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1997,,,,65.10102081,
3061,Ukraine,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
3062,Ukraine,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
3063,Ukraine,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
3064,Ukraine,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
3065,Ukraine,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,
3066,Ukraine,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,
3067,Ukraine,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,
3068,Ukraine,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,
3069,Ukraine,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
3070,Ukraine,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
3071,Ukraine,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,
3072,Ukraine,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,
3073,Ukraine,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,
3074,Ukraine,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2011,,,,28.13129997,
3075,Ukraine,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2012,,,,32.38914871,
3076,Ukraine,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2013,,,,32.34896088,
3077,Ukraine,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2014,,,,27.03673935,
3078,Ukraine,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
3079,Ukraine,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
3080,United Arab Emirates,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),1997,,5.271749973,,,
3081,United Arab Emirates,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),1998,,5.872529984,,,
3082,United Arab Emirates,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
3083,United Arab Emirates,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
3084,United Arab Emirates,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
3085,United Arab Emirates,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,
3086,United Arab Emirates,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,
3087,United Arab Emirates,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,
3088,United Arab Emirates,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,
3089,United Arab Emirates,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
3090,United Arab Emirates,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
3091,United Arab Emirates,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,
3092,United Arab Emirates,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,
