Country_Name,Indicator_Name,Region,Income_Group,2010
Turkmenistan,"Youth literacy rate, population 15-24 years, male (%)",Europe & Central Asia,Upper middle income,
Turks and Caicos Islands,"Adult literacy rate, population 15+ years, female (%)",Latin America & Caribbean,High income: nonOECD,
Turks and Caicos Islands,"Adult literacy rate, population 15+ years, male (%)",Latin America & Caribbean,High income: nonOECD,
Turks and Caicos Islands,"Elderly literacy rate, population 65+ years, female (%)",Latin America & Caribbean,High income: nonOECD,
Turks and Caicos Islands,"Elderly literacy rate, population 65+ years, male (%)",Latin America & Caribbean,High income: nonOECD,
Turks and Caicos Islands,"Literacy rate, population 25-64 years, female (%)",Latin America & Caribbean,High income: nonOECD,
Turks and Caicos Islands,"Literacy rate, population 25-64 years, male (%)",Latin America & Caribbean,High income: nonOECD,
Turks and Caicos Islands,"Youth literacy rate, population 15-24 years, female (%)",Latin America & Caribbean,High income: nonOECD,
Turks and Caicos Islands,"Youth literacy rate, population 15-24 years, male (%)",Latin America & Caribbean,High income: nonOECD,
Tuvalu,"Adult literacy rate, population 15+ years, female (%)",East Asia & Pacific,Upper middle income,
Tuvalu,"Adult literacy rate, population 15+ years, male (%)",East Asia & Pacific,Upper middle income,
Tuvalu,"Elderly literacy rate, population 65+ years, female (%)",East Asia & Pacific,Upper middle income,
Tuvalu,"Elderly literacy rate, population 65+ years, male (%)",East Asia & Pacific,Upper middle income,
Tuvalu,"Literacy rate, population 25-64 years, female (%)",East Asia & Pacific,Upper middle income,
Tuvalu,"Literacy rate, population 25-64 years, male (%)",East Asia & Pacific,Upper middle income,
Tuvalu,"Youth literacy rate, population 15-24 years, female (%)",East Asia & Pacific,Upper middle income,
Tuvalu,"Youth literacy rate, population 15-24 years, male (%)",East Asia & Pacific,Upper middle income,
Uganda,"Adult literacy rate, population 15+ years, female (%)",Sub-Saharan Africa,Low income,64.59145
Uganda,"Adult literacy rate, population 15+ years, male (%)",Sub-Saharan Africa,Low income,82.63139
Uganda,"Elderly literacy rate, population 65+ years, female (%)",Sub-Saharan Africa,Low income,16.08262
Uganda,"Elderly literacy rate, population 65+ years, male (%)",Sub-Saharan Africa,Low income,55.66679
Uganda,"Literacy rate, population 25-64 years, female (%)",Sub-Saharan Africa,Low income,54.42796
Uganda,"Literacy rate, population 25-64 years, male (%)",Sub-Saharan Africa,Low income,80.61083
Uganda,"Youth literacy rate, population 15-24 years, female (%)",Sub-Saharan Africa,Low income,85.47146
Uganda,"Youth literacy rate, population 15-24 years, male (%)",Sub-Saharan Africa,Low income,89.63519
Ukraine,"Adult literacy rate, population 15+ years, female (%)",Europe & Central Asia,Lower middle income,99.9582
Ukraine,"Adult literacy rate, population 15+ years, male (%)",Europe & Central Asia,Lower middle income,99.99394
Ukraine,"Elderly literacy rate, population 65+ years, female (%)",Europe & Central Asia,Lower middle income,99.9268
Ukraine,"Elderly literacy rate, population 65+ years, male (%)",Europe & Central Asia,Lower middle income,100
Ukraine,"Literacy rate, population 25-64 years, female (%)",Europe & Central Asia,Lower middle income,99.96463
Ukraine,"Literacy rate, population 25-64 years, male (%)",Europe & Central Asia,Lower middle income,99.99987
Ukraine,"Youth literacy rate, population 15-24 years, female (%)",Europe & Central Asia,Lower middle income,99.98272
Ukraine,"Youth literacy rate, population 15-24 years, male (%)",Europe & Central Asia,Lower middle income,99.95707
United Arab Emirates,"Adult literacy rate, population 15+ years, female (%)",Middle East & North Africa,High income: nonOECD,
United Arab Emirates,"Adult literacy rate, population 15+ years, male (%)",Middle East & North Africa,High income: nonOECD,
United Arab Emirates,"Elderly literacy rate, population 65+ years, female (%)",Middle East & North Africa,High income: nonOECD,
United Arab Emirates,"Elderly literacy rate, population 65+ years, male (%)",Middle East & North Africa,High income: nonOECD,
United Arab Emirates,"Literacy rate, population 25-64 years, female (%)",Middle East & North Africa,High income: nonOECD,
United Arab Emirates,"Literacy rate, population 25-64 years, male (%)",Middle East & North Africa,High income: nonOECD,
United Arab Emirates,"Youth literacy rate, population 15-24 years, female (%)",Middle East & North Africa,High income: nonOECD,
United Arab Emirates,"Youth literacy rate, population 15-24 years, male (%)",Middle East & North Africa,High income: nonOECD,
United Kingdom,"Adult literacy rate, population 15+ years, female (%)",Europe & Central Asia,High income: OECD,
United Kingdom,"Adult literacy rate, population 15+ years, male (%)",Europe & Central Asia,High income: OECD,
United Kingdom,"Elderly literacy rate, population 65+ years, female (%)",Europe & Central Asia,High income: OECD,
United Kingdom,"Elderly literacy rate, population 65+ years, male (%)",Europe & Central Asia,High income: OECD,
United Kingdom,"Literacy rate, population 25-64 years, female (%)",Europe & Central Asia,High income: OECD,
United Kingdom,"Literacy rate, population 25-64 years, male (%)",Europe & Central Asia,High income: OECD,
United Kingdom,"Youth literacy rate, population 15-24 years, female (%)",Europe & Central Asia,High income: OECD,
United Kingdom,"Youth literacy rate, population 15-24 years, male (%)",Europe & Central Asia,High income: OECD,
United States,"Adult literacy rate, population 15+ years, female (%)",North America,High income: OECD,
United States,"Adult literacy rate, population 15+ years, male (%)",North America,High income: OECD,
United States,"Elderly literacy rate, population 65+ years, female (%)",North America,High income: OECD,
United States,"Elderly literacy rate, population 65+ years, male (%)",North America,High income: OECD,
United States,"Literacy rate, population 25-64 years, female (%)",North America,High income: OECD,
United States,"Literacy rate, population 25-64 years, male (%)",North America,High income: OECD,
United States,"Youth literacy rate, population 15-24 years, female (%)",North America,High income: OECD,
United States,"Youth literacy rate, population 15-24 years, male (%)",North America,High income: OECD,
Uruguay,"Adult literacy rate, population 15+ years, female (%)",Latin America & Caribbean,High income: nonOECD,98.49095
Uruguay,"Adult literacy rate, population 15+ years, male (%)",Latin America & Caribbean,High income: nonOECD,97.61017
Uruguay,"Elderly literacy rate, population 65+ years, female (%)",Latin America & Caribbean,High income: nonOECD,96.34852
Uruguay,"Elderly literacy rate, population 65+ years, male (%)",Latin America & Caribbean,High income: nonOECD,94.33962
Uruguay,"Literacy rate, population 25-64 years, female (%)",Latin America & Caribbean,High income: nonOECD,98.97627
Uruguay,"Literacy rate, population 25-64 years, male (%)",Latin America & Caribbean,High income: nonOECD,98.10433
Uruguay,"Youth literacy rate, population 15-24 years, female (%)",Latin America & Caribbean,High income: nonOECD,99.22541
Uruguay,"Youth literacy rate, population 15-24 years, male (%)",Latin America & Caribbean,High income: nonOECD,98.35943
Uzbekistan,"Adult literacy rate, population 15+ years, female (%)",Europe & Central Asia,Lower middle income,99.99587
Uzbekistan,"Adult literacy rate, population 15+ years, male (%)",Europe & Central Asia,Lower middle income,99.99383
Uzbekistan,"Elderly literacy rate, population 65+ years, female (%)",Europe & Central Asia,Lower middle income,99.93467
Uzbekistan,"Elderly literacy rate, population 65+ years, male (%)",Europe & Central Asia,Lower middle income,99.87719
Uzbekistan,"Literacy rate, population 25-64 years, female (%)",Europe & Central Asia,Lower middle income,100
Uzbekistan,"Literacy rate, population 25-64 years, male (%)",Europe & Central Asia,Lower middle income,100
Uzbekistan,"Youth literacy rate, population 15-24 years, female (%)",Europe & Central Asia,Lower middle income,100
Uzbekistan,"Youth literacy rate, population 15-24 years, male (%)",Europe & Central Asia,Lower middle income,100
Vanuatu,"Adult literacy rate, population 15+ years, female (%)",East Asia & Pacific,Lower middle income,
Vanuatu,"Adult literacy rate, population 15+ years, male (%)",East Asia & Pacific,Lower middle income,
Vanuatu,"Elderly literacy rate, population 65+ years, female (%)",East Asia & Pacific,Lower middle income,
Vanuatu,"Elderly literacy rate, population 65+ years, male (%)",East Asia & Pacific,Lower middle income,
Vanuatu,"Literacy rate, population 25-64 years, female (%)",East Asia & Pacific,Lower middle income,
Vanuatu,"Literacy rate, population 25-64 years, male (%)",East Asia & Pacific,Lower middle income,
Vanuatu,"Youth literacy rate, population 15-24 years, female (%)",East Asia & Pacific,Lower middle income,
Vanuatu,"Youth literacy rate, population 15-24 years, male (%)",East Asia & Pacific,Lower middle income,
"Venezuela, RB","Adult literacy rate, population 15+ years, female (%)",Latin America & Caribbean,Upper middle income,95.3504
"Venezuela, RB","Adult literacy rate, population 15+ years, male (%)",Latin America & Caribbean,Upper middle income,95.67537
"Venezuela, RB","Elderly literacy rate, population 65+ years, female (%)",Latin America & Caribbean,Upper middle income,75.20552
"Venezuela, RB","Elderly literacy rate, population 65+ years, male (%)",Latin America & Caribbean,Upper middle income,81.5874
"Venezuela, RB","Literacy rate, population 25-64 years, female (%)",Latin America & Caribbean,Upper middle income,96.40249
"Venezuela, RB","Literacy rate, population 25-64 years, male (%)",Latin America & Caribbean,Upper middle income,96.0485
"Venezuela, RB","Youth literacy rate, population 15-24 years, female (%)",Latin America & Caribbean,Upper middle income,98.80499
"Venezuela, RB","Youth literacy rate, population 15-24 years, male (%)",Latin America & Caribbean,Upper middle income,98.26986
Vietnam,"Adult literacy rate, population 15+ years, female (%)",East Asia & Pacific,Lower middle income,91.37909
Vietnam,"Adult literacy rate, population 15+ years, male (%)",East Asia & Pacific,Lower middle income,95.78533
Vietnam,"Elderly literacy rate, population 65+ years, female (%)",East Asia & Pacific,Lower middle income,67.43112
Vietnam,"Elderly literacy rate, population 65+ years, male (%)",East Asia & Pacific,Lower middle income,91.10164
Vietnam,"Literacy rate, population 25-64 years, female (%)",East Asia & Pacific,Lower middle income,93.12224
Vietnam,"Literacy rate, population 25-64 years, male (%)",East Asia & Pacific,Lower middle income,95.64109
Vietnam,"Youth literacy rate, population 15-24 years, female (%)",East Asia & Pacific,Lower middle income,96.78113
Vietnam,"Youth literacy rate, population 15-24 years, male (%)",East Asia & Pacific,Lower middle income,97.39524
Virgin Islands (U.S.),"Adult literacy rate, population 15+ years, female (%)",Latin America & Caribbean,High income: nonOECD,
Virgin Islands (U.S.),"Adult literacy rate, population 15+ years, male (%)",Latin America & Caribbean,High income: nonOECD,
Virgin Islands (U.S.),"Elderly literacy rate, population 65+ years, female (%)",Latin America & Caribbean,High income: nonOECD,
Virgin Islands (U.S.),"Elderly literacy rate, population 65+ years, male (%)",Latin America & Caribbean,High income: nonOECD,
Virgin Islands (U.S.),"Literacy rate, population 25-64 years, female (%)",Latin America & Caribbean,High income: nonOECD,
Virgin Islands (U.S.),"Literacy rate, population 25-64 years, male (%)",Latin America & Caribbean,High income: nonOECD,
Virgin Islands (U.S.),"Youth literacy rate, population 15-24 years, female (%)",Latin America & Caribbean,High income: nonOECD,
Virgin Islands (U.S.),"Youth literacy rate, population 15-24 years, male (%)",Latin America & Caribbean,High income: nonOECD,
West Bank and Gaza,"Adult literacy rate, population 15+ years, female (%)",Middle East & North Africa,Lower middle income,92.1728
West Bank and Gaza,"Adult literacy rate, population 15+ years, male (%)",Middle East & North Africa,Lower middle income,97.62902
West Bank and Gaza,"Elderly literacy rate, population 65+ years, female (%)",Middle East & North Africa,Lower middle income,33.58587
West Bank and Gaza,"Elderly literacy rate, population 65+ years, male (%)",Middle East & North Africa,Lower middle income,70.99837
West Bank and Gaza,"Literacy rate, population 25-64 years, female (%)",Middle East & North Africa,Lower middle income,91.07241
West Bank and Gaza,"Literacy rate, population 25-64 years, male (%)",Middle East & North Africa,Lower middle income,97.6608
West Bank and Gaza,"Youth literacy rate, population 15-24 years, female (%)",Middle East & North Africa,Lower middle income,99.27404
West Bank and Gaza,"Youth literacy rate, population 15-24 years, male (%)",Middle East & North Africa,Lower middle income,99.21135
"Yemen, Rep.","Adult literacy rate, population 15+ years, female (%)",Middle East & North Africa,Lower middle income,
"Yemen, Rep.","Adult literacy rate, population 15+ years, male (%)",Middle East & North Africa,Lower middle income,
"Yemen, Rep.","Elderly literacy rate, population 65+ years, female (%)",Middle East & North Africa,Lower middle income,
"Yemen, Rep.","Elderly literacy rate, population 65+ years, male (%)",Middle East & North Africa,Lower middle income,
"Yemen, Rep.","Literacy rate, population 25-64 years, female (%)",Middle East & North Africa,Lower middle income,
